iter	Passed	Remaining
1527	11378	3514
1528	11385	3507
1529	11392	3499
1530	11401	3492
1531	11408	3485
1532	11415	3477
1533	11422	3469
1534	11428	3462
1535	11438	3455
1536	11445	3447
1537	11452	3440
1538	11458	3432
1539	11465	3424
1540	11475	3417
1541	11481	3410
1542	11488	3402
1543	11494	3394
1544	11501	3387
1545	11510	3380
1546	11517	3372
1547	11524	3364
1548	11530	3357
1549	11537	3349
1550	11546	3342
1551	11553	3335
1552	11560	3327
1553	11566	3319
1554	11573	3311
1555	11582	3305
1556	11589	3297
1557	11596	3289
1558	11602	3282
1559	11609	3274
1560	11618	3267
1561	11625	3259
1562	11632	3252
1563	11639	3244
1564	11646	3237
1565	11656	3230
1566	11663	3222
1567	11670	3215
1568	11677	3207
1569	11684	3200
1570	11694	3193
1571	11701	3185
1572	11708	3178
1573	11715	3170
1574	11722	3163
1575	11732	3156
1576	11739	3148
1577	11746	3141
1578	11753	3133
1579	11760	3126
1580	11770	3119
1581	11777	3111
1582	11784	3104
1583	11791	3096
1584	11797	3089
1585	11808	3082
1586	11814	3074
1587	11822	3067
1588	11828	3059
1589	11836	3052
1590	11845	3045
1591	11852	3037
1592	11860	3030
1593	11868	3022
1594	11875	3015
1595	11885	3008
1596	11892	3000
1597	11899	2993
1598	11906	2985
1599	11912	2978
1600	11922	2971
1601	11929	2963
1602	11936	2956
1603	11943	2948
1604	11950	2941
1605	11959	2934
1606	11967	2926
1607	11974	2919
1608	11980	2911
1609	11988	2904
1610	11998	2897
1611	12005	2889
1612	12011	2881
1613	12019	2874
1614	12026	2866
1615	12036	2860
1616	12043	2852
1617	12050	2845
1618	12057	2837
1619	12064	2829
1620	12074	2823
1621	12080	2815
1622	12087	2807
1623	12094	2800
1624	12101	2792
1625	12110	2785
1626	12117	2778
1627	12124	2770
1628	12132	2763
1629	12139	2755
1630	12148	2748
1631	12155	2740
1632	12161	2733
1633	12168	2725
1634	12175	2718
1635	12184	2711
1636	12191	2703
1637	12198	2695
1638	12204	2688
1639	12211	2680
1640	12220	2673
1641	12227	2665
1642	12233	2658
1643	12240	2650
1644	12247	2643
1645	12256	2635
1646	12263	2628
1647	12269	2620
1648	12276	2613
1649	12282	2605
1650	12292	2598
1651	12299	2590
1652	12305	2583
1653	12312	2575
1654	12319	2568
1655	12329	2561
