iter	QueryRMSE	MRR:top=5	AverageGain:top=5
615	0.1768234567	0.3017008504	0.3317908954
616	0.1768196735	0.3020176755	0.3317658829
617	0.1768093716	0.302192763	0.3316408204
618	0.1768046843	0.3019676505	0.3316158079
619	0.1767984463	0.3017758879	0.3317658829
620	0.1767926009	0.3015257629	0.3318409205
621	0.1767880048	0.3017758879	0.331965983
622	0.176782594	0.301875938	0.332016008
623	0.1767788892	0.3017758879	0.332066033
624	0.1767744433	0.3015674504	0.3319409705
625	0.1767689495	0.3018676005	0.332066033
626	0.1767633967	0.3024095381	0.332166083
627	0.1767571651	0.3025095881	0.3321910955
628	0.1767489365	0.301925963	0.3321910955
629	0.1767420642	0.3022011006	0.3322661331
630	0.1767360118	0.3020343505	0.3322161081
631	0.1767287494	0.3017842254	0.332066033
632	0.1767201836	0.3020510255	0.3323161581
633	0.1767119999	0.3024929131	0.3324162081
634	0.1767047274	0.3026013007	0.3323411706
635	0.1766994218	0.3027680507	0.3324162081
636	0.1766927813	0.3023761881	0.3323661831
637	0.1766839362	0.3023761881	0.3324412206
638	0.176676282	0.3025512756	0.3323411706
639	0.1766731547	0.3027347007	0.3323911956
640	0.17666652	0.3027513757	0.3327413707
641	0.1766617348	0.3029598132	0.3327413707
642	0.1766533382	0.3030515258	0.3327163582
643	0.1766468943	0.3029264632	0.3327663832
644	0.1766418782	0.3030932133	0.3328164082
645	0.1766366197	0.3028597632	0.3328164082
646	0.176630275	0.3028597632	0.3328914457
647	0.1766237234	0.3031515758	0.3326663332
648	0.1766168698	0.3033850258	0.3327913957
649	0.176607726	0.3032599633	0.3328164082
650	0.1766032645	0.3032349508	0.3326913457
651	0.1765973963	0.3032349508	0.3327413707
652	0.1765907836	0.3032182758	0.3326913457
653	0.176586711	0.3032766383	0.3328164082
654	0.1765809281	0.3033183258	0.3328164082
655	0.1765757151	0.3030515258	0.3329914957
656	0.1765724557	0.3033850258	0.3329664832
657	0.176568114	0.3033850258	0.3329914957
658	0.1765622717	0.3037518759	0.3330915458
659	0.1765587868	0.3036685009	0.3330665333
660	0.1765516948	0.3036268134	0.3330415208
661	0.1765471449	0.3037268634	0.3332166083
662	0.176544743	0.3036018009	0.3333166583
663	0.1765385494	0.3036851759	0.3333916958
664	0.1765311347	0.3037101884	0.3334167084
665	0.1765245686	0.3038602635	0.3336918459
666	0.1765204836	0.3041103885	0.3336418209
667	0.1765135558	0.3044605636	0.3337668834
668	0.1765071059	0.3041270635	0.3338669335
669	0.1765010498	0.3040270135	0.3337918959
670	0.1764943967	0.3042521261	0.3337418709
671	0.1764883908	0.3042521261	0.3336918459
672	0.1764794093	0.3044855761	0.3335917959
673	0.1764725284	0.3044689011	0.3335167584
674	0.1764670181	0.3044689011	0.3333166583
675	0.1764638747	0.3045272636	0.3333416708
676	0.1764571988	0.3046106387	0.3333666833
677	0.1764506529	0.3048524262	0.3334667334
678	0.1764443783	0.3050191763	0.3335417709
679	0.1764376774	0.3052109388	0.3335417709
680	0.1764307535	0.3052109388	0.3335167584
681	0.1764242513	0.3046690012	0.3336918459
682	0.1764185373	0.3048024012	0.3335917959
683	0.176412576	0.3048774387	0.3337168584
684	0.1764051581	0.3045522761	0.3336168084
685	0.1764005728	0.3042771386	0.3335667834
686	0.1763936804	0.3042771386	0.3334417209
687	0.1763878571	0.304135401	0.3334417209
688	0.1763806755	0.303951976	0.3334417209
689	0.1763742526	0.3039769885	0.3333166583
690	0.176369023	0.304118726	0.3334417209
691	0.176364385	0.3041604135	0.3336418209
692	0.176356572	0.304135401	0.3335917959
693	0.1763508977	0.3041770885	0.3336418209
694	0.1763455996	0.3044022011	0.3336918459
695	0.1763399777	0.3045689511	0.333891946
696	0.1763361298	0.3046773387	0.3340170085
697	0.1763301705	0.3045772886	0.3342171086
698	0.1763259331	0.3047023512	0.3341170585
699	0.1763196601	0.3048274137	0.3340670335
700	0.1763162553	0.3046273137	0.334042021
701	0.1763110371	0.3044022011	0.3339669835
702	0.1763063945	0.3049191262	0.334092046
703	0.1763048566	0.3049191262	0.3340670335
704	0.17630048	0.3050025013	0.3340670335
705	0.1762920761	0.3048941137	0.334192096
706	0.176285304	0.3048941137	0.3342921461
707	0.1762785345	0.3048941137	0.3344922461
708	0.176272034	0.3047273637	0.3345672836
709	0.176268768	0.3047273637	0.3345922961
710	0.1762627699	0.3050108388	0.3346923462
711	0.1762565583	0.3047607137	0.3347923962
712	0.1762508013	0.3051108888	0.3352176088
713	0.1762449593	0.3053610138	0.3350925463
714	0.1762392438	0.3053610138	0.3351175588
715	0.1762343377	0.3048440887	0.3350925463
716	0.1762296965	0.3052192763	0.3352176088
717	0.176223185	0.3054527264	0.3352926463
718	0.1762172621	0.3052026013	0.3352676338
719	0.1762087294	0.3053026513	0.3353926963
720	0.1762021896	0.3051192263	0.3351675838
721	0.176195788	0.3058696015	0.3352176088
722	0.1761909685	0.3060363515	0.3351925963
723	0.1761841553	0.3060363515	0.3351175588
724	0.1761780751	0.3063698516	0.3351175588
725	0.1761730382	0.3063698516	0.3351175588
726	0.1761659984	0.3065032516	0.3351925963
727	0.1761601608	0.3065449391	0.3352676338
728	0.1761567012	0.3066199767	0.3352676338
729	0.176151768	0.3067033517	0.3355427714
730	0.1761479094	0.3069534767	0.3354927464
731	0.1761421642	0.3068534267	0.3355677839
732	0.1761368917	0.3066283142	0.3353926963
733	0.1761339019	0.3068367517	0.3352926463
734	0.1761322731	0.3068784392	0.3352926463
735	0.1761268665	0.3070868768	0.3354427214
736	0.176123072	0.3075037519	0.3354427214
737	0.1761171038	0.3075287644	0.3352926463
738	0.1761099625	0.3076121394	0.3353426713
739	0.1761053235	0.3081457395	0.3354927464
740	0.1760989919	0.308187427	0.3357678839
741	0.1760923307	0.3083541771	0.335817909
742	0.176085685	0.3083124896	0.3356928464
743	0.1760812123	0.3083791896	0.3358929465
744	0.1760748902	0.3087960647	0.335817909
745	0.1760699788	0.3084375521	0.335867934
746	0.1760649889	0.3083541771	0.3358929465
747	0.1760578207	0.308187427	0.336068034
748	0.1760521963	0.308187427	0.3361430715
749	0.1760452323	0.3086793397	0.3363931966
750	0.1760383332	0.3086209772	0.3364182091
751	0.1760350426	0.3085209271	0.3363931966
752	0.1760266162	0.3076038019	0.3362931466
753	0.1760212699	0.3077705519	0.3362181091
754	0.1760153186	0.308104052	0.336118059
755	0.1760108247	0.3085125896	0.3362431216
756	0.1760066956	0.3085125896	0.3361430715
757	0.1760032243	0.3088460897	0.336168084
758	0.1759966537	0.3090128398	0.3361930965
759	0.1759940463	0.3090128398	0.336168084
760	0.1759869139	0.3091879273	0.3362931466
761	0.1759797561	0.3092713023	0.3363181591
762	0.1759750492	0.3092462898	0.3363931966
763	0.1759696198	0.3095547774	0.3364682341
764	0.175960497	0.3094547274	0.3363431716
765	0.1759568054	0.3093546773	0.3361930965
766	0.17595181	0.3093713523	0.3363431716
767	0.1759454219	0.3093713523	0.3364182091
768	0.1759387223	0.3096464899	0.3364432216
769	0.175932851	0.3097965649	0.3363931966
770	0.1759273477	0.30987994	0.3364682341
771	0.1759219038	0.3097215274	0.3363431716
772	0.1759177116	0.3102801401	0.3364182091
773	0.1759096126	0.3101384025	0.3362931466
774	0.1759043325	0.3100550275	0.3363181591
775	0.1758996683	0.3103218276	0.3364432216
776	0.1758943375	0.3103635151	0.3364932466
777	0.1758882657	0.3103551776	0.3363931966
778	0.175880905	0.3108554277	0.3364932466
779	0.1758752777	0.3108804402	0.3364432216
780	0.1758682637	0.3103801901	0.3365682841
781	0.1758611304	0.3107220277	0.3366433217
782	0.1758544081	0.3104719026	0.3367183592
783	0.1758505	0.3105969651	0.3366683342
784	0.1758469889	0.3106553277	0.3368184092
785	0.1758443671	0.3105552776	0.3366183092
786	0.1758382612	0.3106136402	0.3366933467
787	0.1758332001	0.3109638152	0.3367683842
788	0.1758317786	0.3109638152	0.3368184092
789	0.1758266353	0.3108637652	0.3366933467
790	0.1758241008	0.3110471903	0.3367183592
791	0.1758169731	0.3108804402	0.3366183092
792	0.1758109531	0.3106970152	0.3365182591
793	0.1758042017	0.3108804402	0.3367933967
794	0.1758001047	0.3109804902	0.3369434717
795	0.1757939796	0.3109971652	0.3372436218
796	0.1757901385	0.3110138403	0.3373686843
797	0.1757862885	0.3109721527	0.3373686843
798	0.1757813006	0.3109721527	0.3373436718
799	0.1757756356	0.3110555278	0.3373936968
800	0.1757700335	0.3113890278	0.3374437219
801	0.1757634792	0.3113223278	0.3375937969
802	0.1757570742	0.3115474404	0.3377438719
803	0.1757519442	0.3117975654	0.3376688344
804	0.1757461905	0.3119476405	0.3375437719
805	0.1757385188	0.3122978156	0.3376938469
806	0.1757325846	0.3120643655	0.3376688344
807	0.1757282103	0.3121477405	0.3376188094
808	0.1757232546	0.312189428	0.3374437219
809	0.1757162696	0.3126063032	0.3374687344
810	0.1757096433	0.3126063032	0.3373686843
811	0.1757040055	0.3126313157	0.3373936968
812	0.1756952377	0.3125145906	0.3375687844
813	0.1756890863	0.3124895781	0.3376188094
814	0.1756856781	0.3125479406	0.3376188094
815	0.1756788471	0.3125062531	0.3375687844
816	0.1756753006	0.3126479907	0.3375937969
817	0.1756694795	0.3126313157	0.337843922
818	0.1756649651	0.3126980157	0.3378189095
819	0.175661649	0.3127230282	0.3378689345
820	0.1756529952	0.3127063532	0.3379189595
821	0.1756471371	0.3128064032	0.3381690845
822	0.175643279	0.3128064032	0.3381690845
823	0.1756383796	0.3123895281	0.3382191096
824	0.1756344645	0.3124729031	0.338194097
825	0.1756301261	0.3127480407	0.338144072
826	0.1756261361	0.3123061531	0.338144072
827	0.1756197058	0.3123478406	0.3383691846
828	0.1756138747	0.3123144906	0.3383191596
829	0.1756104515	0.3122561281	0.3382941471
830	0.1756050313	0.3124562281	0.3383941971
831	0.1755998901	0.3125562781	0.3384192096
832	0.175593605	0.3128064032	0.3383691846
833	0.1755892166	0.3127813907	0.3383691846
834	0.1755819836	0.3126980157	0.3384942471
835	0.1755792174	0.3130065033	0.3386943472
836	0.175574246	0.3130898783	0.3387693847
837	0.1755713504	0.3130898783	0.3387943972
838	0.1755666926	0.3137568784	0.3389444722
839	0.1755603825	0.3137818909	0.3390195098
840	0.1755541448	0.3138402535	0.3389444722
841	0.17554978	0.3138402535	0.3388944472
842	0.1755405973	0.3137985659	0.3390195098
843	0.1755377402	0.3137151909	0.3390695348
844	0.1755334134	0.3135734534	0.3390445223
845	0.1755269041	0.3136568284	0.3390695348
846	0.1755231391	0.3135734534	0.3391195598
847	0.1755159848	0.3138235785	0.3392446223
848	0.175510972	0.3139069535	0.3392446223
849	0.1755061064	0.3143488411	0.3394947474
850	0.175503045	0.3143488411	0.3395447724
851	0.17550012	0.3144905786	0.3395197599
852	0.175496527	0.3145322661	0.3396948474
853	0.1754922037	0.3145322661	0.3397198599
854	0.1754864765	0.3146740037	0.3398449225
855	0.1754798591	0.3146740037	0.3396448224
856	0.1754745522	0.3149241287	0.3397448724
857	0.1754705541	0.3149241287	0.3397198599
858	0.1754645669	0.3151575788	0.3396198099
859	0.1754602436	0.3149324662	0.3397198599
860	0.1754557827	0.3150992163	0.3396948474
861	0.175453104	0.3150992163	0.3398949475
862	0.1754470648	0.3151825913	0.33981991
863	0.1754418792	0.3151825913	0.33981991
864	0.1754376245	0.3155160914	0.3398449225
865	0.1754346303	0.3155994664	0.33981991
866	0.1754291239	0.3154994164	0.339869935
867	0.1754227731	0.3157495414	0.3398449225
868	0.1754188428	0.3157495414	0.33991996
869	0.175414315	0.3157495414	0.339869935
870	0.175410003	0.3157495414	0.339969985
871	0.1754055653	0.3155994664	0.3400450225
872	0.1754003675	0.3157495414	0.339969985
873	0.1753959181	0.3157495414	0.3401450725
874	0.1753927437	0.3157495414	0.3401950975
875	0.1753866673	0.3157495414	0.3401950975
876	0.1753812777	0.315891279	0.3401450725
877	0.1753761268	0.3156494914	0.3401450725
878	0.1753735022	0.3157078539	0.34002001
879	0.175366212	0.3156078039	0.3401450725
880	0.1753619129	0.3156911789	0.34012006
881	0.1753573801	0.3156078039	0.340070035
882	0.1753531289	0.3155244289	0.34012006
883	0.1753461847	0.3156745039	0.340170085
884	0.1753412819	0.3153243288	0.3400950475
885	0.1753367002	0.3154243789	0.3402201101
886	0.1753321825	0.3153243288	0.340070035
887	0.1753277318	0.3155744539	0.340070035
888	0.1753222577	0.3156745039	0.34012006
889	0.1753173368	0.3157995664	0.34012006
890	0.1753126527	0.3157995664	0.3402201101
891	0.1753082525	0.3157995664	0.3403451726
892	0.1753033106	0.3156328164	0.3404452226
893	0.1752987963	0.3154077039	0.3405202601
894	0.175293886	0.3156161414	0.3404452226
895	0.1752886915	0.315957979	0.3404702351
896	0.1752842268	0.3159329665	0.3404952476
897	0.1752804691	0.3155994664	0.3405202601
898	0.1752746104	0.3156828414	0.3406203102
899	0.1752719528	0.3155827914	0.3405452726
900	0.1752668058	0.3155577789	0.3405452726
901	0.1752599687	0.3155411039	0.3404702351
902	0.1752535715	0.3155827914	0.3405702851
903	0.1752488162	0.3157912289	0.3406453227
904	0.1752434023	0.3157495414	0.3405452726
905	0.1752368438	0.3157495414	0.3404952476
906	0.1752313088	0.3157662164	0.3405952976
907	0.1752234747	0.3157662164	0.3407203602
908	0.175217295	0.3154994164	0.3407703852
909	0.1752116826	0.3152076038	0.3407453727
910	0.1752081566	0.3152076038	0.3407203602
911	0.1752040988	0.3150325163	0.3408204102
912	0.1751982995	0.3150325163	0.3407703852
913	0.1751910452	0.3151825913	0.3407203602
914	0.1751864696	0.3152826413	0.3406453227
915	0.1751824131	0.3155494414	0.3407453727
916	0.1751777582	0.3155994664	0.3408954477
917	0.1751729341	0.3155994664	0.3409954977
918	0.1751671907	0.3152826413	0.3410205103
919	0.1751639813	0.3152826413	0.3410955478
920	0.1751594099	0.3157578789	0.3409954977
921	0.1751534945	0.3157578789	0.3411455728
922	0.1751474408	0.3156328164	0.3411455728
923	0.1751409003	0.315824579	0.3411205603
924	0.1751363853	0.3155327664	0.3410955478
925	0.17513066	0.315891279	0.3412956478
926	0.1751260357	0.3156411539	0.3413456728
927	0.1751176435	0.3159329665	0.3413206603
928	0.175113641	0.315974654	0.3414707354
929	0.1751085426	0.3159496415	0.3416458229
930	0.1751053029	0.315907954	0.3416708354
931	0.1750976687	0.315907954	0.3417458729
932	0.1750913699	0.3159329665	0.3420210105
933	0.1750878367	0.3162247791	0.3417958979
934	0.1750827303	0.3162497916	0.3416958479
935	0.175077367	0.3164332166	0.341845923
936	0.1750742099	0.3164332166	0.341895948
937	0.1750669848	0.3164165416	0.3418209105
938	0.1750642578	0.3164165416	0.341995998
939	0.1750616724	0.3163915291	0.3419209605
940	0.1750537408	0.3165749541	0.3420710355
941	0.1750490183	0.3165749541	0.342046023
942	0.1750453527	0.3165749541	0.341945973
943	0.1750398548	0.3169251292	0.3421210605
944	0.1750329494	0.3165749541	0.342146073
945	0.1750267479	0.3167833917	0.342046023
946	0.1750216665	0.3170752043	0.342046023
947	0.1750134662	0.3170752043	0.342146073
948	0.1750091354	0.3170752043	0.342196098
949	0.1750041402	0.3170335168	0.3423711856
950	0.1750000561	0.3169084542	0.3423211606
951	0.174994877	0.3171585793	0.3423461731
952	0.1749883706	0.3171752543	0.3421210605
953	0.1749845506	0.3174503919	0.342196098
954	0.1749820247	0.3174503919	0.3423461731
955	0.1749777078	0.3177922294	0.3424212106
956	0.1749735355	0.317817242	0.3424712356
957	0.1749702896	0.317917292	0.3423961981
958	0.1749639085	0.3176671669	0.3426713357
959	0.1749598268	0.317917292	0.3425462731
960	0.1749555557	0.3176671669	0.3425462731
961	0.1749510246	0.3177505419	0.3424962481
962	0.1749460721	0.318000667	0.3425462731
963	0.174941059	0.3182507921	0.3425212606
964	0.1749343498	0.3176504919	0.3424462231
965	0.1749329502	0.317900617	0.3424962481
966	0.1749280093	0.3177672169	0.3424462231
967	0.1749229703	0.3177672169	0.3425212606
968	0.1749180003	0.3179756545	0.3426963482
969	0.1749147421	0.3179756545	0.3427213607
970	0.1749089017	0.3177505419	0.3426963482
971	0.1749024618	0.317833917	0.3426963482
972	0.1748961602	0.3178089045	0.3427963982
973	0.1748910931	0.3177672169	0.3428464232
974	0.1748869947	0.317917292	0.3428714357
975	0.174881022	0.317900617	0.3429964982
976	0.1748788862	0.3179589795	0.3430965483
977	0.1748741694	0.3179589795	0.3429964982
978	0.1748686715	0.318000667	0.3429964982
979	0.1748643245	0.318000667	0.3431965983
980	0.1748548344	0.317900617	0.3431215608
981	0.1748509588	0.3176755044	0.3430715358
982	0.1748469992	0.3176088044	0.3431465733
983	0.1748415889	0.3178756045	0.3431465733
984	0.1748360624	0.3178756045	0.3432716358
985	0.1748306965	0.3177922294	0.3432216108
986	0.174824668	0.317833917	0.3432966483
987	0.1748201769	0.318017342	0.3434717359
988	0.174816564	0.3180423545	0.3435217609
989	0.1748120059	0.3183925296	0.3435467734
990	0.1748054628	0.3184925796	0.3436718359
991	0.1747989562	0.3183258296	0.343821911
992	0.1747948699	0.3184258796	0.3438969485
993	0.1747892043	0.3184508921	0.3436468234
994	0.1747822386	0.3184508921	0.3436468234
995	0.1747770428	0.3185509421	0.3437718859
996	0.1747720853	0.3184842421	0.3437968984
997	0.1747684366	0.3185842921	0.3438469235
998	0.1747649234	0.3189594797	0.3438469235
999	0.1747594459	0.3192262798	0.3437968984
1000	0.1747535929	0.3189761547	0.3437218609
1001	0.1747488408	0.3194764049	0.3436468234
1002	0.1747422251	0.3192179423	0.3437718859
1003	0.1747383708	0.3194263799	0.3437718859
1004	0.1747344509	0.3194263799	0.343921961
1005	0.1747309203	0.3196765049	0.3438469235
1006	0.174727484	0.3196765049	0.3437718859
1007	0.1747235886	0.3197181924	0.3438969485
1008	0.1747181206	0.3194263799	0.3440470235
1009	0.1747124591	0.3193846923	0.3440970485
1010	0.1747064218	0.3196181424	0.3441970985
1011	0.1747009049	0.3195347674	0.3443221611
1012	0.1746955494	0.3196098049	0.3441970985
1013	0.1746888884	0.3196931799	0.3446223112
1014	0.1746855358	0.319843255	0.3444222111
1015	0.1746853854	0.319843255	0.3444222111
1016	0.1746803301	0.319843255	0.3445222611
1017	0.1746764605	0.3201350675	0.3443471736
1018	0.1746707967	0.3199349675	0.3442721361
1019	0.1746682259	0.3195764549	0.3442721361
1020	0.1746623718	0.3195847924	0.3444472236
1021	0.1746570951	0.3198349175	0.3444472236
1022	0.1746531004	0.32006003	0.3445472736
1023	0.1746487227	0.3202851426	0.3445972986
1024	0.1746464586	0.3203435051	0.3446723362
1025	0.1746428563	0.3205936301	0.3446223112
1026	0.1746377435	0.3207603802	0.3446973487
1027	0.1746344292	0.3208020677	0.3446223112
1028	0.1746305958	0.3206353177	0.3446473237
1029	0.1746269696	0.3205602801	0.3446473237
1030	0.1746249506	0.3206019677	0.3446973487
1031	0.1746208604	0.3206436552	0.3447223612
1032	0.1746150693	0.3209187927	0.3446723362
1033	0.1746115685	0.3208937802	0.3448224112
1034	0.174605953	0.3209771552	0.3448224112
1035	0.1746004454	0.3205602801	0.3448974487
1036	0.1745972489	0.3208104052	0.3449224612
1037	0.1745924204	0.3208104052	0.3450475238
1038	0.1745887347	0.3208520927	0.3450975488
1039	0.1745849843	0.3210605303	0.3450725363
1040	0.1745802968	0.3215607804	0.3450475238
1041	0.174576873	0.3216441554	0.3450225113
1042	0.1745728207	0.3215441054	0.3452726363
1043	0.1745666357	0.3219609805	0.3453726863
1044	0.1745620334	0.3219443055	0.3453726863
1045	0.1745568682	0.3217775554	0.3454227114
1046	0.1745560926	0.3217775554	0.3455227614
1047	0.1745541022	0.3217775554	0.3454727364
1048	0.1745499375	0.3216775054	0.3453476738
1049	0.1745451235	0.3215274304	0.3455227614
1050	0.1745369658	0.3217775554	0.3452976488
1051	0.1745325247	0.3218609305	0.3451975988
1052	0.1745297129	0.321985993	0.3451975988
1053	0.1745289939	0.3222361181	0.3451975988
1054	0.1745248814	0.322152743	0.3452226113
1055	0.1745204205	0.3222527931	0.3452726363
